State,Year,Quarter,Pincode,Transaction_count,Transaction_amount
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,362571,22718,5.815128165762863
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,362540,9142,1.8522402201508124
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,362570,1848,0.376951711221231
dadra-&-nagar-haveli-&-daman-&-diu,2022,2,396230,3036361,351.0648290549227
dadra-&-nagar-haveli-&-daman-&-diu,2022,2,396210,1265263,155.54716705106634
dadra-&-nagar-haveli-&-daman-&-diu,2022,2,396235,669168,87.40178544522531
dadra-&-nagar-haveli-&-daman-&-diu,2022,2,396215,624136,72.6057284614956
dadra-&-nagar-haveli-&-daman-&-diu,2022,2,362520,86725,17.69992746144022
dadra-&-nagar-haveli-&-daman-&-diu,2022,2,396220,34008,4.014312016860029
dadra-&-nagar-haveli-&-daman-&-diu,2022,2,362571,29535,7.813434257242805
dadra-&-nagar-haveli-&-daman-&-diu,2022,2,362540,12175,2.75619485409931
dadra-&-nagar-haveli-&-daman-&-diu,2022,2,362570,2400,0.6125994787314363
dadra-&-nagar-haveli-&-daman-&-diu,2022,3,396230,3258977,369.4118763925285
dadra-&-nagar-haveli-&-daman-&-diu,2022,3,396210,1611322,187.08108153123794
dadra-&-nagar-haveli-&-daman-&-diu,2022,3,396235,740384,90.79668383406518
dadra-&-nagar-haveli-&-daman-&-diu,2022,3,396215,676827,73.49454051022592
dadra-&-nagar-haveli-&-daman-&-diu,2022,3,362520,110894,19.1476706813579
dadra-&-nagar-haveli-&-daman-&-diu,2022,3,396220,29552,3.306605485462674
dadra-&-nagar-haveli-&-daman-&-diu,2022,3,362571,24481,5.988603564910581
dadra-&-nagar-haveli-&-daman-&-diu,2022,3,362540,10546,2.3234229709624006
dadra-&-nagar-haveli-&-daman-&-diu,2022,3,362570,2638,0.514250979192865
dadra-&-nagar-haveli-&-daman-&-diu,2022,4,396230,3819682,412.03082175601406
dadra-&-nagar-haveli-&-daman-&-diu,2022,4,396210,1522368,176.15684348514998
dadra-&-nagar-haveli-&-daman-&-diu,2022,4,396235,870173,101.37267325665324
dadra-&-nagar-haveli-&-daman-&-diu,2022,4,396215,785689,82.51489114634711
dadra-&-nagar-haveli-&-daman-&-diu,2022,4,362520,109260,19.145116995900576
dadra-&-nagar-haveli-&-daman-&-diu,2022,4,396220,36803,4.256893996906698
dadra-&-nagar-haveli-&-daman-&-diu,2022,4,362571,29723,6.874004795433974
dadra-&-nagar-haveli-&-daman-&-diu,2022,4,362540,13387,3.0385356510424884
dadra-&-nagar-haveli-&-daman-&-diu,2022,4,362570,2500,0.5742935246648394
delhi,2018,1,110006,2636324,371.4139312238586
delhi,2018,1,110011,490950,75.46717922704033
delhi,2018,1,110092,195216,33.34137360888477
delhi,2018,1,110059,162674,26.782871566707176
delhi,2018,1,110044,136670,20.039484945420195
delhi,2018,1,110086,108360,14.356631006551883
delhi,2018,1,110084,105336,13.98800458768048
delhi,2018,1,110096,105018,16.183740085010182
delhi,2018,1,110085,93946,17.402123445011505
delhi,2018,1,110043,93278,14.480834338100115
delhi,2018,2,110006,3069733,523.7594871124264
delhi,2018,2,110011,579110,110.9171854775809
delhi,2018,2,110092,271265,50.8731551223848
delhi,2018,2,110059,222069,44.294005641561434
delhi,2018,2,110044,175649,30.755716361207682
delhi,2018,2,110086,154443,24.700274570366602
delhi,2018,2,110096,148029,25.256167353283534
delhi,2018,2,110085,145585,31.76086624934295
delhi,2018,2,110084,145583,23.07757235073164
delhi,2018,2,110009,133952,22.643762878196448
delhi,2018,3,110006,7198882,902.9499185157822
delhi,2018,3,110011,812288,141.35284108129315
delhi,2018,3,110092,501827,74.9989156376697
delhi,2018,3,110059,361774,64.6462347260273
delhi,2018,3,110085,306100,51.2968657979638
delhi,2018,3,110009,302774,33.79735143867791
delhi,2018,3,110096,290687,37.88093247329106
delhi,2018,3,110044,272986,45.95751548873057
delhi,2018,3,110017,258015,35.25742509440173
delhi,2018,3,110086,245945,35.83039674579099
delhi,2018,4,110006,7532374,1160.5568511039162
delhi,2018,4,110011,1004469,183.1113485777926
delhi,2018,4,110092,914584,111.05007353130081
delhi,2018,4,110085,740562,74.2723940429451
delhi,2018,4,110096,736161,61.28950568192222
delhi,2018,4,110059,719812,98.68876987894222
delhi,2018,4,110009,564839,49.333139491526396
delhi,2018,4,110044,534021,70.55405295598335
delhi,2018,4,110086,483356,55.944372918856324
delhi,2018,4,110084,444895,49.831462218695286
delhi,2019,1,110006,10251048,1320.195976605106
delhi,2019,1,110011,6689740,963.2804730117005
delhi,2019,1,110092,1338865,149.15472865742177
delhi,2019,1,110096,1147179,94.24114712496616
delhi,2019,1,110059,1102256,135.36495644267765
delhi,2019,1,110044,911319,99.20298815990216
delhi,2019,1,110085,897857,100.40486541151873
delhi,2019,1,110009,784279,66.71329142682187
delhi,2019,1,110086,716724,79.33612961829444
delhi,2019,1,110084,665598,67.22678414176045
delhi,2019,2,110011,20001452,3136.632674768567
delhi,2019,2,110006,5952051,921.2997949364445
delhi,2019,2,110092,1447420,169.92423474031253
delhi,2019,2,110059,1253433,164.47753476946102
delhi,2019,2,110096,1135062,108.2885032838632
delhi,2019,2,110009,898421,79.79468685506188
delhi,2019,2,110085,880534,107.81879049529653
delhi,2019,2,110044,854696,104.7982166451843
delhi,2019,2,110084,761728,78.78723565232568
delhi,2019,2,110086,743531,94.92629135271858
delhi,2019,3,110011,20159577,3696.8948004601853
delhi,2019,3,110006,6299017,1091.262836581145
delhi,2019,3,110092,2006597,225.89241747168631
delhi,2019,3,110059,1788522,225.31625839532109
delhi,2019,3,110096,1488979,142.7478230846286
delhi,2019,3,110009,1268184,109.41099756024339
delhi,2019,3,110044,1189402,139.47823406362465
delhi,2019,3,110085,1143433,147.35101842576677
delhi,2019,3,110084,1090367,108.87118604351394
delhi,2019,3,110086,1020400,130.0031393149947
delhi,2019,4,110011,22861243,4482.705814979611
delhi,2019,4,110006,8368797,1508.4559201205677
delhi,2019,4,110092,2272569,270.21368966952116
delhi,2019,4,110059,1984491,274.1932677655824
delhi,2019,4,110001,1849024,319.1582302768433
delhi,2019,4,110096,1674228,176.8512484805336
delhi,2019,4,110009,1382755,120.67103726650625
delhi,2019,4,110044,1326108,177.2763519780024
delhi,2019,4,110084,1232175,126.42372718626359
delhi,2019,4,110085,1210245,175.0799876419736
delhi,2020,1,110006,19881142,3480.370684831907
delhi,2020,1,110001,13167147,2771.6426760692248
delhi,2020,1,110092,2246745,282.31692432567445
delhi,2020,1,110059,2017770,295.90949761602616
delhi,2020,1,110096,1688246,187.15845081730154
delhi,2020,1,110044,1390523,192.2874548806452
delhi,2020,1,110009,1380723,127.42446592709315
delhi,2020,1,110084,1309355,138.96013303081733
delhi,2020,1,110086,1195886,185.3976915174322
delhi,2020,1,110085,1143958,186.51662711465107
delhi,2020,2,110006,14401400,2600.6450222981193
delhi,2020,2,110001,9780539,2137.000354627849
delhi,2020,2,110059,2139941,310.6872097113746
delhi,2020,2,110092,1562004,218.2879654086957
delhi,2020,2,110096,1551398,165.056168311692
delhi,2020,2,110044,1481070,186.84454238846254
delhi,2020,2,110086,1425918,194.5806083208838
delhi,2020,2,110084,1182392,134.16765457617817
delhi,2020,2,110043,1097029,167.92477718664318
delhi,2020,2,110042,1024179,148.90239790887426
delhi,2020,3,110006,27731187,5376.847579081149
delhi,2020,3,110001,11598940,2536.140333598009
delhi,2020,3,110059,2674239,441.76663663463404
delhi,2020,3,110092,2031141,318.2611926904725
delhi,2020,3,110096,1923493,231.84434121157193
delhi,2020,3,110044,1896683,268.5180754174213
delhi,2020,3,110086,1744045,296.919447303322
delhi,2020,3,110085,1483956,273.6097759707633
delhi,2020,3,110043,1396108,243.43067581738748
delhi,2020,3,110084,1373338,194.89423187405492
delhi,2020,4,110006,24969702,4883.164727547114
delhi,2020,4,110001,11221269,2368.391277369806
delhi,2020,4,110059,3799438,632.9566157156872
delhi,2020,4,110092,3221230,489.9618245881683
delhi,2020,4,110096,2718700,343.83450396265783
delhi,2020,4,110044,2649861,391.38176881879446
delhi,2020,4,110086,2341470,422.34247333180207
delhi,2020,4,110085,2068385,384.34615747893446
delhi,2020,4,110084,2050059,286.5234907852574
delhi,2020,4,110043,1917099,348.0992953596157
delhi,2021,1,110006,46104924,7668.390435611441
delhi,2021,1,110001,22666307,3932.3613369929367
delhi,2021,1,110059,3737331,634.8263610015632
delhi,2021,1,110092,3556986,525.7050588351093
delhi,2021,1,110096,2839758,361.25043084823295
delhi,2021,1,110044,2645743,393.84694473783674
delhi,2021,1,110086,2287534,424.04116105329416
delhi,2021,1,110084,2162372,298.5492471767673
delhi,2021,1,110025,2149774,292.09174171440935
delhi,2021,1,110085,2084799,398.0312902164116
delhi,2021,2,110006,54888173,8884.9307061744
delhi,2021,2,110001,27812030,4708.559304187002
delhi,2021,2,110059,4052872,682.8937673963655
delhi,2021,2,110092,3163351,486.6794837461931
delhi,2021,2,110044,2832954,411.6839483335168
delhi,2021,2,110096,2782115,357.972847822702
delhi,2021,2,110086,2638400,460.0117752808466
delhi,2021,2,110084,2220724,310.6104150789544
delhi,2021,2,110043,2144919,383.1289083036586
delhi,2021,2,110094,2055104,406.84268017544923
delhi,2021,3,110006,77515502,11751.178978664258
delhi,2021,3,110001,37098256,5877.229172499803
delhi,2021,3,110059,5085859,860.4119136980773
delhi,2021,3,110092,4717758,698.6398683703991
delhi,2021,3,110044,3751590,538.3137560067833
delhi,2021,3,110096,3708201,471.5948100740036
delhi,2021,3,110086,3291024,590.9926857842232
delhi,2021,3,110025,2992099,408.3552200602017
delhi,2021,3,110084,2951800,409.3050255692102
delhi,2021,3,110085,2936940,552.2652836145384
delhi,2021,4,110006,96850347,15202.111618099401
delhi,2021,4,110001,45632512,7508.208529490857
delhi,2021,4,110059,5943757,1051.824248928677
delhi,2021,4,110092,5571112,849.9318004834803
delhi,2021,4,110044,4462678,669.6444242114001
delhi,2021,4,110096,4227391,594.9257362615061
delhi,2021,4,110025,3961746,555.1790404003318
delhi,2021,4,110086,3930362,737.3955799234581
delhi,2021,4,110084,3455659,500.37625114679986
delhi,2021,4,110085,3441469,666.8420149437773
delhi,2022,1,110006,112708284,17085.454974809643
delhi,2022,1,110001,53611907,8536.612746283115
delhi,2022,1,110059,6517564,1129.7429691411885
delhi,2022,1,110092,5941201,900.9246553242567
delhi,2022,1,110044,4830269,721.9702543544838
delhi,2022,1,110096,4584596,647.8571783238957
delhi,2022,1,110025,4301886,594.848983309691
delhi,2022,1,110086,4286737,802.0809205490483
delhi,2022,1,110084,3775690,545.8246572274104
delhi,2022,1,110041,3769917,736.2518721575321
delhi,2022,2,110006,139136098,20026.98182187582
delhi,2022,2,110001,66110858,9969.633433704666
delhi,2022,2,110059,7911848,1322.9721980598222
delhi,2022,2,110092,7653561,1071.8218989295083
delhi,2022,2,110044,5867922,827.1727766638143
delhi,2022,2,110096,5775974,749.2470881603399
delhi,2022,2,110025,5619553,723.0302952727861
delhi,2022,2,110086,5076095,926.6499934113004
delhi,2022,2,110084,4608613,633.8184325308331
delhi,2022,2,110085,4554877,837.9282455122171
delhi,2022,3,110006,222465526,29413.283292276363
delhi,2022,3,110001,28526787,3761.6195388485216
delhi,2022,3,110011,8581845,1186.5281418909303
delhi,2022,3,110059,7992943,1303.6442355379208
delhi,2022,3,110092,7839965,1070.197548701072
delhi,2022,3,110091,7698720,1062.7800097635552
delhi,2022,3,110041,6489117,1143.804292196499
delhi,2022,3,110044,6061206,828.4650031080469
delhi,2022,3,110096,5849855,740.6065685155811
delhi,2022,3,110025,5742673,717.9824596728047
delhi,2022,4,110006,258183697,34948.719486916794
delhi,2022,4,110001,20480539,2658.4239117371744
delhi,2022,4,110091,9548765,1343.3850052441826
delhi,2022,4,110059,8586883,1403.6923423008097
delhi,2022,4,110092,8283981,1140.230675271709
delhi,2022,4,110025,6561517,792.9218428945629
delhi,2022,4,110044,6470704,889.4791105324623
delhi,2022,4,110041,6313451,1152.880733210993
delhi,2022,4,110096,6216504,818.6001224218184
delhi,2022,4,110086,5461785,985.4330085819222
goa,2018,1,403401,9837,1.756833879799645
goa,2018,1,403722,9744,1.1322633100998443
goa,2018,1,403001,9291,2.5097908117774
goa,2018,1,403516,8665,2.0955481734586554
goa,2018,1,403601,7816,1.525340012542841
goa,2018,1,403802,5727,1.5622484682305358
goa,2018,1,403507,5612,1.1326760334392623
goa,2018,1,403521,5338,0.9688097036790483
goa,2018,1,403005,4803,0.7997260160450118
goa,2018,1,403804,4750,0.6591109622970567
goa,2018,2,403001,14264,4.230554314160389
goa,2018,2,403722,14234,2.1311964080055086
goa,2018,2,403401,12720,2.4033686038916766
goa,2018,2,403601,12610,2.561669107949473
goa,2018,2,403516,11029,3.119773721643714
goa,2018,2,403802,8562,2.23586300928068
goa,2018,2,403507,8020,1.6272457977497825
goa,2018,2,403521,7639,1.7220070153678477
goa,2018,2,403804,6900,1.1804389773063881
goa,2018,2,403005,5665,1.1613049902262433
goa,2018,3,403722,22917,3.3996326905014635
goa,2018,3,403001,22113,6.517571931863793
goa,2018,3,403601,17903,4.043631802285242
goa,2018,3,403401,16296,3.234825754416584
goa,2018,3,403516,14608,4.079713068329917
goa,2018,3,403521,11974,2.4385856599048505
goa,2018,3,403507,11946,2.4276446699803285
goa,2018,3,403802,11877,3.5494034948705777
goa,2018,3,403710,10563,1.3827083058513794
goa,2018,3,403804,8901,1.592572227251947
goa,2018,4,403722,35544,5.050520729169873
goa,2018,4,403001,32336,9.26174515407976
goa,2018,4,403516,28227,8.039219607856781
goa,2018,4,403601,26619,6.126010020156902
goa,2018,4,403401,25089,5.219641507646712
goa,2018,4,403521,18212,4.27079605111669
goa,2018,4,403507,17757,3.9324040128361477
goa,2018,4,403802,16922,4.555629704984005
goa,2018,4,403710,14586,2.061967660066846
goa,2018,4,403515,12864,3.619196310593755
goa,2019,1,403722,52100,6.568396667567325
goa,2019,1,403516,49429,12.056864104708978
goa,2019,1,403001,48157,11.712641980409842
goa,2019,1,403601,40500,7.204101508431392
goa,2019,1,403401,34688,6.940966283687635
goa,2019,1,403507,25462,5.4691868076542836
goa,2019,1,403521,24945,5.19367513167674
goa,2019,1,403802,23939,5.796658045296637
goa,2019,1,403710,19391,2.58317979227208
goa,2019,1,403515,18550,5.021225001811467
goa,2019,2,403516,57502,14.015821378222043
goa,2019,2,403001,50187,13.203420974153921
goa,2019,2,403722,46052,6.973388207660605
goa,2019,2,403601,44713,8.465031823221942
goa,2019,2,403401,35486,7.328050060831174
goa,2019,2,403802,26923,6.289677291372285
goa,2019,2,403521,26720,6.001628044808927
goa,2019,2,403507,26362,5.592345927119877
goa,2019,2,403005,22682,4.688634152291346
goa,2019,2,403515,19989,5.344568919045977
goa,2019,3,403001,76717,19.063499280205647
goa,2019,3,403516,72782,15.395378533328106
goa,2019,3,403601,65384,11.216535647320148
goa,2019,3,403722,58525,8.14415075393357
goa,2019,3,403401,53766,10.023832418056625
goa,2019,3,403521,43429,7.706954192646293
goa,2019,3,403507,39517,7.058552942320849
goa,2019,3,403802,38669,8.009643345362031
goa,2019,3,403515,27668,6.108676088481556
goa,2019,3,403005,27014,6.661991101644364
goa,2019,4,403516,135378,29.246432940128493
goa,2019,4,403001,106136,27.43287426405559
goa,2019,4,403601,82485,15.401150460519874
goa,2019,4,403722,69794,10.133841079671638
goa,2019,4,403401,67906,12.601537396237186
goa,2019,4,403521,62840,11.092778874862256
goa,2019,4,403507,55086,10.695065623655891
goa,2019,4,403802,47438,9.917121586013774
goa,2019,4,403515,45767,10.31575486216365
goa,2019,4,403509,44608,8.862216420410325
goa,2020,1,403516,191898,36.82333879817605
goa,2020,1,403001,181964,41.90662050266466
goa,2020,1,403601,92215,16.9975147564726
goa,2020,1,403401,87357,15.147037904268158
goa,2020,1,403722,77810,10.70975983548781
goa,2020,1,403521,74055,12.478771579154593
goa,2020,1,403507,66856,12.095930359654322
goa,2020,1,403515,59435,12.951749698445582
goa,2020,1,403509,59406,10.971195140708037
goa,2020,1,403802,58884,12.084536358208416
goa,2020,2,403001,104077,20.17229103099279
goa,2020,2,403401,82301,13.168953639495003
goa,2020,2,403601,81918,13.24388163441493
goa,2020,2,403722,74903,9.665713299605414
goa,2020,2,403802,61104,11.880766166847572
goa,2020,2,403507,59280,9.014231317402736
goa,2020,2,403521,53506,6.9189469457809105
goa,2020,2,403710,42485,5.416431208651282
goa,2020,2,403512,37359,5.046738180841158
goa,2020,2,403516,36500,4.9911400729820725
goa,2020,3,403001,290028,64.22016961086455
goa,2020,3,403601,108610,20.140082661977274
goa,2020,3,403401,102498,18.756453342317833
goa,2020,3,403722,98151,13.783850853208891
goa,2020,3,403802,82424,16.907223657004096
goa,2020,3,403507,72366,12.368688073359973
goa,2020,3,403521,55838,8.766915990367323
goa,2020,3,403710,49056,6.695374098631244
goa,2020,3,403801,47326,8.870593865996572
goa,2020,3,403512,39780,6.435855946058168
goa,2020,4,403001,442303,100.32627628099118
goa,2020,4,403516,341199,64.77822234899273
goa,2020,4,403601,185424,33.696738179009316
goa,2020,4,403401,163622,29.800782774816597
goa,2020,4,403722,158787,20.733607076992122
goa,2020,4,403802,140557,25.524910341848333
goa,2020,4,403507,127715,22.73703713648451
goa,2020,4,403509,122477,21.690730971941935
goa,2020,4,403518,109287,20.45712070442194
goa,2020,4,403521,108192,19.87011990398263
goa,2021,1,403001,900379,181.33115254970852
goa,2021,1,403516,608783,112.4876181580154
goa,2021,1,403509,219443,34.299731327164125
goa,2021,1,403601,216236,39.21167271101128
goa,2021,1,403518,198518,34.34639276784506
goa,2021,1,403401,194115,35.53922383083636
goa,2021,1,403515,174697,37.00423927646188
goa,2021,1,403722,171177,21.774079493573524
goa,2021,1,403802,159496,28.332994443904447
goa,2021,1,403507,154751,29.244336758954574
goa,2021,2,403001,1001588,176.39227159206922
goa,2021,2,403601,223522,38.43204973764209
goa,2021,2,403401,221939,39.81319644125824
goa,2021,2,403516,193862,34.243681642453524
goa,2021,2,403722,190515,22.914584403707735
goa,2021,2,403802,168897,28.620915345422066
goa,2021,2,403507,140659,26.113615875062646
goa,2021,2,403521,121990,20.141643532689095
goa,2021,2,403512,110023,18.29989899743519
goa,2021,2,403706,103193,16.932433747858806
goa,2021,3,403001,1269330,204.40707490671102
goa,2021,3,403516,395262,63.85157579112428
goa,2021,3,403601,317882,55.50452951688402
goa,2021,3,403401,286827,51.27510652781217
goa,2021,3,403722,251178,28.94282129580049
goa,2021,3,403802,237796,37.193577352136366
goa,2021,3,403507,204635,36.721610016554656
goa,2021,3,403509,164288,24.698777771069814
goa,2021,3,403521,154967,23.841059537245577
goa,2021,3,403512,142394,23.0076995433562
goa,2021,4,403001,1935051,349.7234194762145
goa,2021,4,403516,1192672,201.63641612772582
goa,2021,4,403601,464535,80.04653162670435
goa,2021,4,403509,437149,67.92672385503191
goa,2021,4,403401,401455,70.74211445787782
goa,2021,4,403518,399671,64.25909233267618
goa,2021,4,403515,367244,71.48216140033742
goa,2021,4,403802,329794,51.13664562412397
goa,2021,4,403507,324042,56.37494635254459
goa,2021,4,403722,321484,37.52507909597401
goa,2022,1,403001,2218382,384.9342160883536
goa,2022,1,403516,1184397,185.74746335399527
goa,2022,1,403601,520482,87.18312344884224
goa,2022,1,403401,448371,77.98447201042322
goa,2022,1,403509,431325,63.1078591084168
goa,2022,1,403518,389844,58.345371758510886
goa,2022,1,403802,383586,57.92152637718663
goa,2022,1,403507,375607,63.33329803002012
goa,2022,1,403515,366783,66.86390010601595
goa,2022,1,403722,352413,38.7050031816093
goa,2022,2,403001,2800103,481.3402074055575
goa,2022,2,403516,1439820,230.15776022906886
goa,2022,2,403601,607869,102.16766014450332
goa,2022,2,403401,507069,84.68276828290692
goa,2022,2,403518,478632,71.68007661650076
goa,2022,2,403802,451143,66.21347602385963
goa,2022,2,403509,447804,66.96552843656848
goa,2022,2,403507,428555,71.29514252703474
goa,2022,2,403722,417201,43.289636824795224
goa,2022,2,403515,416577,74.44583727928652
goa,2022,3,403001,1365759,254.49498359234076
goa,2022,3,403516,1074672,166.07657614184956
goa,2022,3,403802,845280,107.50711426667371
goa,2022,3,403601,718426,106.67308361970854
goa,2022,3,403401,551495,91.45851545429706
goa,2022,3,403722,451398,42.92566060564636
goa,2022,3,403509,443250,61.02428008031936
goa,2022,3,403507,422461,64.67559520664686
goa,2022,3,403518,374000,54.96197657036223
goa,2022,3,403521,365018,60.37041177635392
goa,2022,4,403516,1982311,295.39479268639514
goa,2022,4,403001,1382900,265.56304082855956
goa,2022,4,403802,1111346,135.14375735668935
goa,2022,4,403401,731429,94.69915127773011
goa,2022,4,403509,719878,98.94789966576272
goa,2022,4,403601,719116,114.75301180159225
goa,2022,4,403518,600002,88.28731277779347
goa,2022,4,403515,595491,102.84784128185902
goa,2022,4,403507,540506,83.01557377467749
goa,2022,4,403722,487326,46.01666814025325
gujarat,2018,1,380018,423426,54.85964282702155
gujarat,2018,1,395006,162301,21.472034717411375
gujarat,2018,1,396427,97285,15.79544454003239
gujarat,2018,1,395010,86146,14.223927132561636
gujarat,2018,1,395004,78757,10.047427198392478
gujarat,2018,1,395003,66702,10.059628807336297
gujarat,2018,1,394210,66248,8.224528939079315
gujarat,2018,1,390001,56611,9.476673449864133
gujarat,2018,1,382350,55680,8.025778710926824
gujarat,2018,1,396191,47965,5.724313369231021
gujarat,2018,2,380018,463754,75.83078774611407
gujarat,2018,2,395006,209888,35.83743081652395
gujarat,2018,2,396427,113375,21.57852487215302
gujarat,2018,2,395010,113092,22.11208228047099
gujarat,2018,2,395004,102439,15.555904601786288
gujarat,2018,2,395003,89555,15.92159565852164
gujarat,2018,2,394210,87640,13.709641711532813
gujarat,2018,2,382350,72723,13.499927525249749
gujarat,2018,2,390001,69104,13.074842342890328
gujarat,2018,2,396191,62943,9.34920404412523
gujarat,2018,3,380018,573722,97.59397120372304
gujarat,2018,3,395006,341229,52.81288943274231
gujarat,2018,3,395010,164704,32.122912124541855
gujarat,2018,3,384265,160159,13.375999530954562
gujarat,2018,3,396427,148798,27.990286196445787
gujarat,2018,3,395004,132285,21.165900668472208
gujarat,2018,3,382350,127567,20.56754973388766
gujarat,2018,3,394210,119802,20.413539843183006
gujarat,2018,3,380006,117394,14.513345574652838
gujarat,2018,3,364002,113276,12.063343664904561
gujarat,2018,4,380018,643919,117.39406592927509
gujarat,2018,4,395006,290080,58.5125926221817
gujarat,2018,4,380015,191363,23.32028335228809
gujarat,2018,4,395010,181745,42.00109356893592
gujarat,2018,4,396427,167118,33.64541426706798
gujarat,2018,4,394210,165510,29.078362461075425
gujarat,2018,4,380006,153060,18.01316360909396
gujarat,2018,4,395004,142927,27.093394897170942
gujarat,2018,4,380013,134136,19.834242148948704
gujarat,2018,4,382350,132479,24.159781310561176
gujarat,2019,1,380018,2317295,360.22074684702204
gujarat,2019,1,396427,890893,153.1665516997067
gujarat,2019,1,395006,443006,79.07596565338777
gujarat,2019,1,395010,267174,57.4170903883326
gujarat,2019,1,380015,266446,31.82875260636297
gujarat,2019,1,394210,246614,40.8334960990163
gujarat,2019,1,380006,236157,24.425256173802506
gujarat,2019,1,382170,227798,13.742718656227446
gujarat,2019,1,382350,218022,34.22516585039515
gujarat,2019,1,382721,214453,21.954804230027516
gujarat,2019,2,380018,6034737,1044.6888963742051
gujarat,2019,2,396427,2916057,504.1854311531418
gujarat,2019,2,395006,414968,85.43645396318631
gujarat,2019,2,390001,371756,71.04271625134757
gujarat,2019,2,380015,310956,37.76116746124442
gujarat,2019,2,395010,269037,64.60424619564029
gujarat,2019,2,382350,250084,42.83541460705642
gujarat,2019,2,394210,233974,43.217183574514316
gujarat,2019,2,380013,232824,32.44254079813392
gujarat,2019,2,360001,226802,48.86594585228773
gujarat,2019,3,380018,5791776,1168.3489722006364
gujarat,2019,3,396427,2710512,552.5461372553297
gujarat,2019,3,395006,571069,102.06600135659819
gujarat,2019,3,382350,505956,57.84109978494031
gujarat,2019,3,380015,455273,51.35906508654868
gujarat,2019,3,395010,388138,76.08397914845159
gujarat,2019,3,380006,381862,36.738198346705396
gujarat,2019,3,390001,363966,72.48950335052947
gujarat,2019,3,380013,362107,44.9461796678245
gujarat,2019,3,384265,342874,23.750555690335197
gujarat,2019,4,380018,5745525,1381.1436405017287
gujarat,2019,4,396427,2626585,627.6237298119967
gujarat,2019,4,380001,917461,198.2009967083078
gujarat,2019,4,395006,552565,116.57457068077176
gujarat,2019,4,380015,456655,60.38315442345533
gujarat,2019,4,382350,443472,72.36637656381704
gujarat,2019,4,395010,414070,96.97071028092742
gujarat,2019,4,390001,409081,91.18921567415185
gujarat,2019,4,394210,399705,69.13873416253155
gujarat,2019,4,380013,375531,54.44244462835009
gujarat,2020,1,380001,8107941,1996.6510984145234
gujarat,2020,1,395003,1402174,373.4403306611532
gujarat,2020,1,395006,645971,137.67351680980968
gujarat,2020,1,394210,482947,82.61919379135685
gujarat,2020,1,395010,467039,110.4136613570354
gujarat,2020,1,382350,458474,80.50956277104974
gujarat,2020,1,380015,446819,61.334150569767175
gujarat,2020,1,390001,443684,106.3446407770895
gujarat,2020,1,396191,437499,80.65739713800502
gujarat,2020,1,382481,401588,63.49641407000988
gujarat,2020,2,380001,8490730,2121.069864519712
gujarat,2020,2,395003,1197439,280.15315242471945
gujarat,2020,2,394210,491210,60.6798458849022
gujarat,2020,2,396191,389735,59.46305536467059
gujarat,2020,2,382350,357734,58.61442597176538
gujarat,2020,2,395006,352149,63.58666925254682
gujarat,2020,2,382345,350621,51.6910883211991
gujarat,2020,2,382481,345147,53.34163361128773
gujarat,2020,2,385535,327067,64.70321951776508
gujarat,2020,2,382415,323936,47.46841950731479
gujarat,2020,3,380001,9734185,2315.2428012586615
gujarat,2020,3,395003,1716356,423.4790100810323
gujarat,2020,3,390001,627631,142.47196778692637
gujarat,2020,3,382350,578686,111.37115698441899
gujarat,2020,3,394210,550490,88.61527094698042
gujarat,2020,3,382481,524777,84.56062101047603
gujarat,2020,3,395006,510309,117.27135123121745
gujarat,2020,3,382415,496061,93.68216036409987
gujarat,2020,3,396191,472523,82.2408153032152
gujarat,2020,3,382330,468060,76.40949633973219
gujarat,2020,4,380001,9350995,2141.6748946661864
gujarat,2020,4,395003,1883053,443.75732555646744
gujarat,2020,4,395006,906415,218.90383013950316
gujarat,2020,4,394210,873023,155.21782951246743
gujarat,2020,4,395010,806607,206.91180733934766
gujarat,2020,4,382350,767783,160.94028417257638
gujarat,2020,4,396191,719120,125.9192375812294
gujarat,2020,4,382481,701479,119.65459437051742
gujarat,2020,4,390001,673078,138.07210964707133
gujarat,2020,4,382415,647735,132.72105436322488
gujarat,2021,1,380001,18692590,3526.0703527426454
gujarat,2021,1,395003,3574224,750.7189908415331
gujarat,2021,1,390001,1309805,238.02405917761126
gujarat,2021,1,395006,963950,250.2491532126816
gujarat,2021,1,394210,950097,180.2808593838027
gujarat,2021,1,395010,878617,240.13874855382815
gujarat,2021,1,382350,815835,175.21700040804416
gujarat,2021,1,396191,790429,144.82875779135674
gujarat,2021,1,382481,775937,134.99414358072866
gujarat,2021,1,380058,734115,115.30298379890175
gujarat,2021,2,380001,24909165,4419.560412456421
gujarat,2021,2,395003,4621785,901.6187582009259
gujarat,2021,2,390001,1618101,286.99575465403905
gujarat,2021,2,394210,1062648,193.56694554092746
gujarat,2021,2,395006,1007064,261.05469733214807
gujarat,2021,2,396191,906437,164.2806528937462
gujarat,2021,2,382350,873810,196.79897051061917
gujarat,2021,2,395010,863020,223.91598428368226
gujarat,2021,2,382481,820491,146.49896678322324
gujarat,2021,2,382415,766476,160.5513889561928
gujarat,2021,3,380001,31818742,5385.925836139296
gujarat,2021,3,395003,6110686,1141.1418002110047
gujarat,2021,3,390001,2114178,354.3368722384379
